time,on,off,diff
3.06688,1903,2009,-106
3.17284,1940,2005,-65
3.27332,1977,2002,-25
3.37886,2017,1998,19
3.47999,2054,1994,60
3.58137,2090,1990,100
3.68179,2122,1987,135
3.78834,2151,1984,167
3.88927,2173,1982,191
3.98964,2188,1981,207
4.09018,2197,1980,217
4.19069,2199,1980,219
4.2945,2194,1980,214
4.39559,2181,1981,200
4.49681,2162,1983,179
4.59711,2137,1986,151
4.69817,2107,1989,118
4.79842,2074,1992,82
4.89882,2037,1996,41
5.00454,1998,2000,-2
5.10482,1960,2003,-43
5.20523,1924,2007,-83
5.31047,1889,2011,-122
5.4114,1859,2014,-155
5.51433,1835,2016,-181
5.61486,1816,2018,-202
5.71581,1804,2019,-215
5.81844,1800,2019,-219
5.92064,1802,2019,-217
6.02141,1812,2018,-206
6.12255,1828,2017,-189
6.22893,1853,2014,-161
6.32928,1881,2011,-130
6.4304,1913,2008,-95
6.53661,1951,2004,-53
6.63772,1989,2001,-12
6.73804,2026,1997,29
6.83915,2063,1993,70
6.94498,2100,1989,111
7.04529,2130,1986,144
7.1464,2157,1984,173
7.24672,2177,1982,195
7.35233,2192,1980,212
7.45346,2199,1980,219
7.55377,2198,1980,218
7.6546,2191,1980,211
7.75544,2177,1982,195
7.85671,2156,1984,172
7.95711,2130,1986,144
8.06027,2098,1990,108
8.16106,2063,1993,70
8.26218,2026,1997,29
8.36245,1989,2001,-12
8.4636,1951,2004,-53
8.56392,1915,2008,-93
8.66426,1883,2011,-128
8.77036,1853,2014,-161
8.87126,1830,2016,-186
8.9765,1812,2018,-206
9.07969,1802,2019,-217
9.18051,1800,2019,-219
9.28694,1805,2019,-214
9.38799,1817,2018,-201
9.4883,1835,2016,-181
9.58894,1860,2013,-153
9.69037,1889,2011,-122
9.79101,1923,2007,-84
9.89553,1960,2003,-43
9.99657,1998,2000,-2
10.10403,2038,1996,42
10.20447,2075,1992,83
10.30487,2108,1989,119
10.41112,2139,1986,153
10.51183,2164,1983,181
10.61296,2182,1981,201
10.71419,2194,1980,214
10.81446,2199,1980,219
10.92095,2197,1980,217
11.02133,2187,1981,206
11.12245,2171,1982,189
11.22275,2148,1985,163
11.32308,2120,1987,133
11.4242,2088,1991,97
11.52969,2051,1994,57
11.63018,2013,1998,15
11.73049,1975,2002,-27
11.83077,1939,2006,-67
11.93107,1904,2009,-105
12.03136,1873,2012,-139
12.13164,1846,2015,-169
12.23191,1824,2017,-193
12.33278,1809,2019,-210
12.43664,1801,2019,-218
12.53723,1800,2019,-219
12.63752,1806,2019,-213
12.73781,1819,2018,-199
12.83808,1839,2016,-177
12.93841,1864,2013,-149
13.03931,1894,2010,-116
13.14623,1930,2006,-76
13.2465,1967,2003,-36
13.34687,2005,1999,6
13.44765,2042,1995,47
13.5535,2080,1991,89
13.65377,2113,1988,125
13.75411,2142,1985,157
13.85452,2166,1983,183
13.95507,2184,1981,203
14.06114,2196,1980,216
14.1614,2199,1980,219
14.26419,2196,1980,216
14.36471,2186,1981,205
14.46577,2169,1983,186
14.56817,2145,1985,160
14.66854,2116,1988,128
14.76903,2084,1991,93
14.86989,2048,1995,53
14.97487,2009,1999,10
15.07554,1971,2002,-31
15.17635,1934,2006,-72
15.27728,1900,2009,-109
15.3831,1867,2013,-146
15.48351,1841,2015,-174
15.58445,1821,2017,-196
15.68826,1807,2019,-212
15.78888,1800,2019,-219
15.88996,1801,2019,-218
15.99615,1809,2019,-210
16.09647,1824,2017,-193
16.19732,1845,2015,-170
16.30334,1873,2012,-139
16.40395,1904,2009,-105
16.50511,1940,2005,-65
16.60599,1977,2002,-25
16.70706,2015,1998,17
16.81396,2054,1994,60
16.91435,2090,1990,100
17.01538,2122,1987,135
17.11949,2150,1984,166
17.21987,2172,1982,190
17.32077,2188,1981,207
17.42183,2197,1980,217
17.52304,2199,1980,219
17.62345,2194,1980,214
17.72384,2182,1981,201
17.82429,2163,1983,180
17.92508,2139,1986,153
18.02588,2109,1989,120
18.12767,2075,1992,83
18.22805,2039,1996,43
18.32835,2001,1999,2
18.42863,1964,2003,-39
18.52892,1927,2007,-80
18.62986,1893,2010,-117
18.73612,1862,2013,-151
18.83639,1837,2016,-179
18.93699,1818,2018,-200
19.03793,1805,2019,-214
19.1387,1800,2019,-219
19.23971,1801,2019,-218
19.3448,1811,2018,-207
19.4454,1826,2017,-191
19.54612,1849,2015,-166
19.64692,1876,2012,-136
19.74771,1908,2009,-101
19.84884,1943,2005,-62
19.9517,1981,2001,-20
20.05391,2020,1997,23
20.15418,2057,1994,63
20.25484,2092,1990,102
20.35515,2124,1987,137
20.45991,2152,1984,168
20.56067,2000,2000,0
20.66085,2000,2000,0
20.76713,2000,2000,0
20.86744,2000,2000,0
20.96775,2000,2000,0
21.06806,2000,2000,0
21.16837,2000,2000,0
21.26872,2000,2000,0
21.36906,2000,2000,0
21.46936,2000,2000,0
21.56966,2000,2000,0
21.66998,2000,2000,0
21.7703,2000,2000,0
21.87066,2000,2000,0
21.97108,2000,2000,0
22.07309,2000,2000,0
22.174,2000,2000,0
22.27513,2000,2000,0
22.37596,2000,2000,0
22.47686,2000,2000,0
22.58182,2000,2000,0
22.68433,2000,2000,0
22.78467,2000,2000,0
22.88497,2000,2000,0
22.98584,2000,2000,0
23.08624,2000,2000,0
23.18702,2000,2000,0
23.28742,2000,2000,0
23.38816,2000,2000,0
23.49521,2000,2000,0
23.59547,2000,2000,0
23.69616,2000,2000,0
23.79728,2000,2000,0
23.90086,2000,2000,0
24.00133,2000,2000,0
24.10168,2000,2000,0
24.20213,2000,2000,0
24.30247,2000,2000,0
24.40274,2000,2000,0
24.50352,2000,2000,0
24.60765,2000,2000,0
24.70794,2000,2000,0
24.80824,2000,2000,0
24.9087,2000,2000,0
25.00915,2000,2000,0
25.10956,2000,2000,0
25.21567,2000,2000,0
25.31593,2000,2000,0
25.41675,2000,2000,0
25.51703,2000,2000,0
25.62179,2000,2000,0
25.7234,2000,2000,0
25.82448,2000,2000,0
25.92473,2000,2000,0
26.02502,2000,2000,0
26.12534,2000,2000,0
26.22564,2000,2000,0
26.32597,2000,2000,0
26.42633,2000,2000,0
26.52675,2000,2000,0
26.62719,2000,2000,0
26.72758,2000,2000,0
26.82835,2000,2000,0
26.92948,2000,2000,0
27.03305,2000,2000,0
27.13333,2000,2000,0
27.23365,2000,2000,0
27.33393,2000,2000,0
27.43421,2000,2000,0
27.53448,2000,2000,0
27.63475,2000,2000,0
27.73503,2000,2000,0
27.83529,2000,2000,0
27.93563,2000,2000,0
28.03636,2000,2000,0
28.14091,2000,2000,0
28.24118,2000,2000,0
28.34165,2000,2000,0
28.44282,2000,2000,0
28.54389,2000,2000,0
28.64842,2000,2000,0
28.74867,2000,2000,0
28.84919,2000,2000,0
28.95028,2000,2000,0
29.05301,2000,2000,0
29.15347,2000,2000,0
29.25404,2000,2000,0
29.35474,2000,2000,0
29.45544,2000,2000,0
29.55611,2000,2000,0
29.65644,2000,2000,0
29.75673,2000,2000,0
29.85748,2000,2000,0
29.96048,2000,2000,0
30.06088,2000,2000,0
30.16188,2000,2000,0
30.26833,2000,2000,0
30.36884,2000,2000,0
30.46993,2000,2000,0
30.57225,2000,2000,0
30.67275,2000,2000,0
30.77306,2000,2000,0
30.87342,2000,2000,0
30.9737,2000,2000,0
31.07406,2000,2000,0
31.17518,2000,2000,0
31.27619,2000,2000,0
31.37969,2000,2000,0
31.48009,2000,2000,0
31.581,2000,2000,0
31.68656,2000,2000,0
31.78698,2000,2000,0
31.88799,2000,2000,0
31.99307,2000,2000,0
32.09342,2000,2000,0
32.19381,2000,2000,0
32.29435,2000,2000,0
32.39512,2000,2000,0
32.50145,2000,2000,0
32.60189,2000,2000,0
32.70285,2000,2000,0
32.80678,2000,2000,0
32.90759,2000,2000,0
33.00785,2000,2000,0
33.10818,2000,2000,0
33.20924,2000,2000,0
33.31488,2000,2000,0
33.41514,2000,2000,0
33.51719,2000,2000,0
33.61746,2000,2000,0
33.71775,2000,2000,0
33.81803,2000,2000,0
33.91833,2000,2000,0
34.01864,2000,2000,0
34.11953,2000,2000,0
34.22526,2000,2000,0
34.32562,2000,2000,0
34.42601,2000,2000,0
34.52689,2000,2000,0
34.63298,2000,2000,0
34.73325,2000,2000,0
34.8336,2000,2000,0
34.93389,2000,2000,0
35.04105,2000,2000,0
35.14147,2000,2000,0
35.24201,2000,2000,0
35.3423,2000,2000,0
35.44331,2000,2000,0
35.54949,2000,2000,0
35.64997,2000,2000,0
35.75044,2000,2000,0
35.85075,2000,2000,0
35.95101,2000,2000,0
36.05175,2000,2000,0
36.15664,2000,2000,0
36.25834,2000,2000,0
36.35875,2000,2000,0
36.45954,2000,2000,0
36.56059,2000,2000,0
36.66584,2000,2000,0
36.76611,2000,2000,0
36.86746,2000,2000,0
36.96791,2000,2000,0
37.06886,2000,2000,0
37.17472,2000,2000,0
37.27505,2000,2000,0
37.3758,2000,2000,0
37.48319,2000,2000,0
37.58421,2000,2000,0
37.68462,2000,2000,0
37.79104,2000,2000,0
37.89165,2000,2000,0
37.992,2000,2000,0
38.09783,2000,2000,0
38.20009,2000,2000,0
38.30081,2000,2000,0
38.40152,2000,2000,0
38.50809,2000,2000,0
38.60871,2000,2000,0
38.70978,2000,2000,0
38.81101,2000,2000,0
38.91666,2000,2000,0
39.01746,2000,2000,0
39.11836,2000,2000,0
39.21974,2000,2000,0
39.32378,2000,2000,0
39.42464,2000,2000,0
39.52586,2000,2000,0
39.62698,2000,2000,0
39.73238,2000,2000,0
39.83316,2000,2000,0
39.94103,2000,2000,0
40.04184,2000,2000,0
40.14865,2000,2000,0
40.24939,2000,2000,0
40.3507,2000,2000,0
40.45259,2000,2000,0
40.55502,2000,2000,0
40.65553,2000,2000,0
40.75623,2000,2000,0
40.85723,2199,1980,219
40.95819,2194,1980,214
41.06276,2181,1981,200
41.16338,2162,1983,179
41.26408,2137,1986,151
41.36537,2107,1989,118
41.4689,2072,1992,80
41.57207,2035,1996,39
41.67291,1997,2000,-3
41.77425,1959,2004,-45
41.87877,1922,2007,-85
41.97915,1888,2011,-123
42.07999,1859,2014,-155
42.18083,1835,2016,-181
42.28597,1816,2018,-202
42.38707,1804,2019,-215
42.48735,1800,2019,-219
42.58798,1802,2019,-217
42.68869,1812,2018,-206
42.79498,1830,2016,-186
42.89584,1853,2014,-161
42.99722,1881,2011,-130
43.0981,1914,2008,-94
43.20249,1951,2004,-53
43.30282,1988,2001,-13
43.40437,2026,1997,29
43.50472,2063,1993,70
43.60517,2098,1990,108
43.70581,2129,1987,142
43.80616,2155,1984,171
43.90686,2176,1982,194
44.00816,2191,1980,211
44.11241,2198,1980,218
44.21317,2199,1980,219
44.31413,2192,1980,212
44.41961,2177,1982,195
44.51989,2157,1984,173
44.62044,2131,1986,145
44.72119,2100,1989,111
44.82199,2065,1993,72
44.92267,2029,1997,32
45.02379,1991,2000,-9
45.13079,1951,2004,-53
45.23133,1915,2008,-93
45.33239,1882,2011,-129
45.43371,1854,2014,-160
45.53656,1830,2016,-186
45.6369,1813,2018,-205
45.73738,1803,2019,-216
45.83794,1800,2019,-219
45.93837,1803,2019,-216
46.03884,1814,2018,-204
46.1394,1832,2016,-184
46.23972,1855,2014,-159
46.34082,1884,2011,-127
46.44216,1917,2008,-91
46.549,1956,2004,-48
46.65035,1993,2000,-7
46.75133,2031,1996,35
46.85225,2068,1993,75
46.95315,2102,1989,113
47.05363,2133,1986,147
47.15413,2158,1984,174
47.25472,2179,1982,197
47.35525,2192,1980,212
47.45576,2199,1980,219
47.55617,2198,1980,218
47.6567,2191,1980,211
47.7572,2176,1982,194
47.86329,2154,1984,170
47.96378,2128,1987,141
48.06414,2097,1990,107
48.16443,2062,1993,69
48.26475,2025,1997,28
48.3654,1987,2001,-14
48.47122,1948,2005,-57
48.57161,1913,2008,-95
48.67239,1880,2011,-131
48.77339,1852,2014,-162
48.8798,1828,2017,-189
48.9801,1812,2018,-206
49.08041,1802,2019,-217
49.18084,1800,2019,-219
49.28112,1804,2019,-215
49.38137,1816,2018,-202
49.48169,1834,2016,-182
49.58201,1858,2014,-156
49.68228,1887,2011,-124
49.7828,1920,2007,-87
49.88346,1956,2004,-48
49.98444,1994,2000,-6
50.08828,2033,1996,37
50.18887,2069,1993,76
50.29527,2105,1989,116
50.39559,2135,1986,149
50.49638,2160,1983,177
50.60043,2181,1981,200
50.70073,2193,1980,213
50.8011,2199,1980,219
50.90208,2198,1980,218
51.01337,2188,1981,207
51.12023,2171,1982,189
51.22066,2149,1985,164
51.32115,2121,1987,134
51.42202,2088,1991,97
51.52317,2053,1994,59
51.62842,2014,1998,16
51.72877,1976,2002,-26
51.82921,1939,2006,-67
51.92965,1904,2009,-105
52.03032,1873,2012,-139
52.13081,1846,2015,-169
52.23137,1825,2017,-192
52.33185,1809,2019,-210
52.43263,1801,2019,-218
52.5338,1800,2019,-219
52.63765,1806,2019,-213
52.73817,1819,2018,-199
52.83881,1839,2016,-177
52.9396,1864,2013,-149
53.04016,1895,2010,-115
53.14063,1928,2007,-79
53.24136,1965,2003,-38
53.3427,2003,1999,4
53.4438,2041,1995,46
53.54515,2077,1992,85
53.64651,2111,1988,123
53.75313,2142,1985,157
53.85362,2166,1983,183
53.954,2184,1981,203
54.05496,2195,1980,215
54.15624,2199,1980,219
54.26305,2196,1980,216
54.36745,2185,1981,204
54.47214,2167,1983,184
54.57387,2143,1985,158
54.6743,2115,1988,127
54.77514,2082,1991,91
54.87629,2046,1995,51
54.97758,2008,1999,9
55.08455,1968,2003,-35
55.18487,1931,2006,-75
55.28555,1897,2010,-113
55.38693,1866,2013,-147
55.49425,1839,2016,-177
55.59479,1819,2018,-199
55.69548,1806,2019,-213
55.79657,1800,2019,-219
55.90389,1801,2019,-218
56.00454,1810,2018,-208
56.1053,1825,2017,-192
56.20641,1847,2015,-168
56.31273,1876,2012,-136
56.41329,1908,2009,-101
56.51383,1943,2005,-62
56.61418,1980,2001,-21
56.71496,2018,1998,20
56.81566,2055,1994,61
56.91641,2090,1990,100
57.0177,2122,1987,135
57.12212,2151,1984,167
57.22247,2173,1982,191
57.32318,2188,1981,207
57.4243,2197,1980,217
57.53066,2199,1980,219
57.6314,2193,1980,213
57.73202,2181,1981,200
57.8383,2160,1983,177
57.93904,2135,1986,149
58.04034,2104,1989,115
58.14293,2070,1992,78
58.24543,2032,1996,36
58.34571,1995,2000,-5
58.4461,1957,2004,-47
58.54669,1921,2007,-86
58.6476,1888,2011,-123
58.74827,1859,2014,-155
58.84893,1834,2016,-182
58.94975,1816,2018,-202
59.05074,1804,2019,-215
59.15168,1800,2019,-219
59.25279,1802,2019,-217
59.3542,1812,2018,-206
59.45556,1828,2017,-189
59.55896,1852,2014,-162
59.65952,1880,2011,-131
59.7605,1912,2008,-96
59.86192,1948,2005,-57
59.96787,1987,2001,-14
60.06861,2025,1997,28
60.17045,2063,1993,70
60.2711,2097,1990,107
60.3722,2129,1987,142
60.47762,2156,1984,172
60.57899,2177,1982,195
60.6794,2191,1980,211
60.78015,2198,1980,218
60.88074,2199,1980,219
60.98697,2191,1980,211
61.08745,2177,1982,195
61.19042,1985,2001,-16
61.29122,1985,2001,-16
61.39251,1987,2001,-14
61.49866,1991,2000,-9
61.59912,1996,2000,-4
61.69981,2001,1999,2
61.80085,2007,1999,8
61.90223,2011,1998,13
62.00547,2014,1998,16
62.106,2014,1998,16
62.20636,2013,1998,15
62.30684,2009,1999,10
62.40772,2005,1999,6
62.5089,1999,2000,-1
62.61409,1993,2000,-7
62.71468,1989,2001,-12
62.81543,1986,2001,-15
62.91574,1985,2001,-16
63.01675,1986,2001,-15
63.11799,1989,2001,-12
63.22315,1993,2000,-7
63.32378,1999,2000,-1
63.42453,2005,1999,6
63.52574,2009,1999,10
63.63077,2013,1998,15
63.73127,2014,1998,16
63.83203,2014,1998,16
63.933,2011,1998,13
64.03394,2007,1999,8
64.135,2001,1999,2
64.2362,1996,2000,-4
64.33989,1990,2000,-10
64.44023,1987,2001,-14
64.54093,1985,2001,-16
64.64189,1985,2001,-16
64.74278,1987,2001,-14
64.84411,1991,2000,-9
64.94792,1997,2000,-3
65.0484,2002,1999,3
65.14886,2007,1999,8
65.25452,2012,1998,14
65.35516,2014,1998,16
65.45564,2014,1998,16
65.55842,2012,1998,14
65.66299,2008,1999,9
65.77009,2003,1999,4
65.87081,1997,2000,-3
65.97129,1992,2000,-8
66.07198,1988,2001,-13
66.17242,1985,2001,-16
66.27308,1985,2001,-16
66.37416,1986,2001,-15
66.48143,1990,2000,-10
66.58195,1995,2000,-5
66.68297,2000,1999,1
66.78385,2006,1999,7
66.8843,2010,1998,12
66.98482,2013,1998,15
67.08621,2014,1998,16
67.18766,2013,1998,15
67.289,2010,1998,12
67.39613,2005,1999,6
67.4967,2000,1999,1
67.59744,1994,2000,-6
67.69785,1989,2001,-12
67.79831,1986,2001,-15
67.89886,1985,2001,-16
68.00015,1985,2001,-16
68.10262,1988,2001,-13
68.20628,1993,2000,-7
68.3116,1998,2000,-2
68.41242,2004,1999,5
68.51377,2009,1999,10
68.61727,2013,1998,15
68.72213,2014,1998,16
68.82263,2014,1998,16
68.92325,2011,1998,13
69.02407,2007,1999,8
69.12499,2002,1999,3
69.22615,1996,2000,-4
69.32725,1991,2000,-9
69.43455,1987,2001,-14
69.5354,1985,2001,-16
69.63573,1985,2001,-16
69.73647,1987,2001,-14
69.83712,1991,2000,-9
69.93836,1996,2000,-4
70.04505,2002,1999,3
70.1461,2007,1999,8
70.24642,2012,1998,14
70.34703,2014,1998,16
70.44821,2014,1998,16
70.55377,2013,1998,15
70.65453,2009,1999,10
70.75515,2004,1999,5
70.85567,1998,2000,-2
70.95637,1993,2000,-7
71.0572,1988,2001,-13
71.15794,1985,2001,-16
71.25882,1985,2001,-16
71.36049,1986,2001,-15
71.46405,1989,2001,-12
71.5647,1994,2000,-6
71.6656,1999,2000,-1
71.76622,2005,1999,6
71.86705,2010,1998,12
71.96841,2013,1998,15
72.07143,2014,1998,16
72.17225,2014,1998,16
72.27356,2011,1998,13
72.37848,2006,1999,7
72.47888,2001,1999,2
72.57976,1995,2000,-5
72.68048,1990,2000,-10
72.78137,1986,2001,-15
72.88709,1985,2001,-16
72.98773,1985,2001,-16
73.08902,1988,2001,-13
73.19414,1992,2000,-8
73.29549,1997,2000,-3
73.40006,2003,1999,4
73.50042,2008,1999,9
73.60108,2012,1998,14
73.70195,2014,1998,16
73.80323,2014,1998,16
73.90772,2012,1998,14
74.00839,2008,1999,9
74.10951,2003,1999,4
74.21554,1997,2000,-3
74.31603,1991,2000,-9
74.41679,1987,2001,-14
74.51727,1985,2001,-16
74.6177,1985,2001,-16
74.71833,1986,2001,-15
74.81901,1990,2000,-10
74.9202,1995,2000,-5
75.02613,2001,1999,2
75.12698,2006,1999,7
75.22832,2011,1998,13
75.33086,2014,1998,16
75.4326,2014,1998,16
75.53302,2013,1998,15
75.6335,2010,1998,12
75.73398,2005,1999,6
75.83475,1999,2000,-1
75.93545,1994,2000,-6
76.04181,1989,2001,-12
76.14229,1986,2001,-15
76.24301,1985,2001,-16
76.34384,1985,2001,-16
76.44513,1988,2001,-13
76.55024,1993,2000,-7
76.65074,1999,2000,-1
76.75131,2004,1999,5
76.85199,2009,1999,10
76.95245,2013,1998,15
77.05315,2014,1998,16
77.15398,2014,1998,16
77.25514,2011,1998,13
77.36125,2007,1999,8
77.46153,2002,1999,3
77.5624,1996,2000,-4
77.66943,1991,2000,-9
77.77022,1987,2001,-14
77.8712,1985,2001,-16
77.97236,1985,2001,-16
78.07764,1987,2001,-14
78.17829,1991,2000,-9
78.27946,1996,2000,-4
78.38396,2002,1999,3
78.48467,2008,1999,9
78.58552,2012,1998,14
78.68621,2014,1998,16
78.79183,2014,1998,16
78.89262,2012,1998,14
78.9931,2009,1999,10
79.09928,2003,1999,4
79.19987,1998,2000,-2
79.30092,1992,2000,-8
79.40778,1988,2001,-13
79.5083,1985,2001,-16
79.60865,1985,2001,-16
79.70945,1986,2001,-15
79.80985,1990,2000,-10
79.91048,1995,2000,-5
80.01108,2000,1999,1
80.11156,2006,1999,7
80.21253,2010,1998,12
80.31345,2013,1998,15
80.41453,2014,1998,16
80.51577,2013,1998,15
80.61706,2010,1998,12
80.71814,2006,1999,7
80.8243,2000,1999,1
80.92463,1994,2000,-6
81.02499,1990,2000,-10
81.12603,1986,2001,-15
81.23284,1985,2001,-16
81.3356,1985,2001,-16
81.43635,1988,2001,-13
81.53761,2048,1995,53
81.63844,2010,1998,12
81.73906,1972,2002,-30
81.84013,1935,2006,-71
81.9415,1900,2009,-109
82.04286,1869,2013,-144
82.14759,1842,2015,-173
82.25061,1821,2017,-196
82.35116,1807,2019,-212
82.45151,1800,2019,-219
82.55208,1800,2019,-219
82.65248,1808,2019,-211
82.7531,1822,2017,-195
82.85382,1842,2015,-173
82.95459,1869,2013,-144
83.06059,1901,2009,-108
83.16125,1936,2006,-70
83.26229,1973,2002,-29
83.36722,2012,1998,14
83.46786,2050,1994,56
83.56848,2085,1991,94
83.66899,2118,1988,130
83.77013,2146,1985,161
83.87155,2169,1983,186
83.97507,2187,1981,206
84.07556,2197,1980,217
84.17639,2199,1980,219
84.27779,2195,1980,215
84.3831,2183,1981,202
84.48358,2165,1983,182
84.58429,2141,1985,156
84.68462,2112,1988,124
84.78557,2078,1992,86
84.89219,2040,1995,45
84.99297,2002,1999,3
85.09428,1964,2003,-39
85.19913,1926,2007,-81
85.30148,1892,2010,-118
85.40224,1862,2013,-151
85.50286,1837,2016,-179
85.60396,1818,2018,-200
85.71125,1805,2019,-214
85.81188,1800,2019,-219
85.9129,1802,2019,-217
86.0139,1811,2018,-207
86.11518,1827,2017,-190
86.21579,1849,2015,-166
86.31711,1877,2012,-135
86.42363,1911,2008,-97
86.52402,1946,2005,-59
86.62439,1984,2001,-17
86.72509,2021,1997,24
86.82561,2059,1994,65
86.92642,2094,1990,104
87.02704,2125,1987,138
87.12793,2152,1984,168
87.22925,2174,1982,192
87.33259,2190,1980,210
87.43314,2198,1980,218
87.53374,2199,1980,219
87.6347,2193,1980,213
87.74056,2179,1982,197
87.84088,2160,1983,177
87.94224,2134,1986,148
88.04296,2104,1989,115
88.14401,2069,1993,76
88.2453,2033,1996,37
88.34892,1994,2000,-6
88.44946,1956,2004,-48
88.54986,1920,2007,-87
88.65054,1887,2011,-124
88.7511,1858,2014,-156
88.8516,1834,2016,-182
88.95234,1816,2018,-202
89.05284,1804,2019,-215
89.15379,1800,2019,-219
89.25463,1802,2019,-217
89.35595,1812,2018,-206
89.45631,1829,2017,-188
89.55744,1851,2014,-163
89.65895,1880,2011,-131
89.76588,1914,2008,-94
89.86632,1950,2004,-54
89.96738,1987,2001,-14
90.07331,2027,1997,30
90.17368,2064,1993,71
90.27406,2098,1990,108
90.37524,2129,1987,142
90.47641,2156,1984,172
90.57966,2177,1982,195
90.68018,2191,1980,211
90.78088,2199,1980,219
90.88218,2199,1980,219
90.98357,2192,1980,212
91.09067,2176,1982,194
91.191,2156,1984,172
91.29157,2129,1987,142
91.39228,2098,1990,108
91.49304,2064,1993,71
91.59383,2027,1997,30
91.69512,1989,2001,-12
91.80196,1949,2005,-56
91.9026,1913,2008,-95
92.00329,1881,2011,-130
92.10438,1853,2014,-161
92.21037,1829,2017,-188
92.31098,1812,2018,-206
92.41205,1802,2019,-217
92.5189,1800,2019,-219
92.61968,1805,2019,-214
92.72047,1817,2018,-201
92.82155,1835,2016,-181
92.92793,1861,2013,-152
93.0285,1891,2010,-119
93.12975,1925,2007,-82
93.23357,1962,2003,-41
93.33429,2000,1999,1
93.43491,2038,1996,42
93.53958,2075,1992,83
93.6409,2109,1989,120
93.74225,2139,1986,153
93.84748,2164,1983,181
93.94822,2183,1981,202
94.04865,2195,1980,215
94.14926,2199,1980,219
94.25001,2197,1980,217
94.35139,2187,1981,206
94.45526,2171,1982,189
94.5556,2148,1985,163
94.65726,2120,1987,133
94.75774,2088,1991,97
94.85805,2052,1994,58
94.95859,2015,1998,17
95.05947,1977,2002,-25
95.16511,1938,2006,-68
95.26547,1904,2009,-105
95.3658,1872,2012,-140
95.46678,1845,2015,-170
95.57318,1823,2017,-194
95.67359,1808,2019,-211
95.77413,1801,2019,-218
95.8772,1800,2019,-219
95.97798,1807,2019,-212
96.07912,1821,2017,-196
96.18048,1841,2015,-174
96.2851,1868,2013,-145
96.38582,1899,2010,-111
96.48652,1933,2006,-73
96.58746,1970,2002,-32
96.68845,2008,1999,9
96.78983,2046,1995,51
96.89378,2083,1991,92
96.99408,2115,1988,127
97.09496,2144,1985,159
97.20223,2169,1983,186
97.30293,2186,1981,205
97.40369,2196,1980,216
97.50479,2199,1980,219
97.60602,2196,1980,216
97.70653,2185,1981,204
97.81406,2165,1983,182
97.91704,2141,1985,156
98.01767,2112,1988,124
98.1186,2078,1992,86
98.21988,2042,1995,47
98.32179,2004,1999,5
98.42354,1966,2003,-37
98.52416,1929,2007,-78
98.62482,1895,2010,-115
98.72539,1865,2013,-148
98.82599,1839,2016,-177
98.92675,1820,2017,-197
99.02739,1806,2019,-213
99.12845,1800,2019,-219
99.23507,1801,2019,-218
99.33573,1810,2018,-208
99.43663,1825,2017,-192
99.5373,1846,2015,-169
99.63841,1873,2012,-139
99.7395,1905,2009,-104
99.84635,1942,2005,-63
99.9504,1981,2001,-20
100.05098,2019,1998,21
100.15138,2056,1994,62
100.25211,2091,1990,101
100.35849,2125,1987,138
100.4593,2152,1984,168
100.55966,2173,1982,191
100.66537,2190,1980,210
100.76579,2198,1980,218
100.86613,2199,1980,219
100.96678,2193,1980,213
101.06772,2180,1981,199
101.16849,2161,1983,178
101.26918,2136,1986,150
101.37004,2106,1989,117
101.47105,2072,1992,80
101.57235,2035,1996,39
101.67745,1995,2000,-5
101.77812,1958,2004,-46
101.87961,2000,2000,0
101.98048,2000,2000,0
102.08181,2000,2000,0
102.18304,2000,2000,0
102.28851,2000,2000,0
102.39101,2000,2000,0
102.49143,2000,2000,0
102.59223,2000,2000,0
102.69302,2000,2000,0
102.80034,2000,2000,0
102.901,2000,2000,0
103.00158,2000,2000,0
103.10219,2000,2000,0
103.20311,2000,2000,0
103.30444,2000,2000,0
103.40766,2000,2000,0
103.50831,2000,2000,0
103.60938,2000,2000,0
103.7107,2000,2000,0
103.81871,2000,2000,0
103.91932,2000,2000,0
104.02,2000,2000,0
104.12135,2000,2000,0
104.22542,2000,2000,0
104.32627,2000,2000,0
104.42755,2000,2000,0
104.53236,2000,2000,0
104.63273,2000,2000,0
104.73302,2000,2000,0
104.8337,2000,2000,0
104.93425,2000,2000,0
105.03875,2000,2000,0
105.13941,2000,2000,0
105.2403,2000,2000,0
105.34381,2000,2000,0
105.44443,2000,2000,0
105.54546,2000,2000,0
105.64658,2000,2000,0
105.74788,2000,2000,0
105.84917,2000,2000,0
105.95414,2000,2000,0
106.05737,2000,2000,0
106.158,2000,2000,0
106.25845,2000,2000,0
106.35899,2000,2000,0
106.45946,2000,2000,0
106.56078,2000,2000,0
106.66595,2000,2000,0
106.76663,2000,2000,0
106.86719,2000,2000,0
106.96769,2000,2000,0
107.06845,2000,2000,0
107.16906,2000,2000,0
107.26992,2000,2000,0
107.3708,2000,2000,0
107.47218,2000,2000,0
107.5764,2000,2000,0
107.67703,2000,2000,0
107.77769,2000,2000,0
107.8784,2000,2000,0
107.97953,2000,2000,0
108.08575,2000,2000,0
108.18642,2000,2000,0
108.28762,2000,2000,0
108.39307,2000,2000,0
108.49373,2000,2000,0
108.59447,2000,2000,0
108.69523,2000,2000,0
108.79614,2000,2000,0
108.89747,2000,2000,0
109.0019,2000,2000,0
109.10256,2000,2000,0
109.20322,2000,2000,0
109.30443,2000,2000,0
109.40951,2000,2000,0
